title,details,type,type_id,host,date,time,location,link
First Semester MMA Practice,Club practice for Duke MMA,Health/Wellness,1,Duke MMA,"Sun, Sep 24, 2023",10 AM – 12 AM EDT (GMT-4),United Thai Boxing & MMA,https://dukegroups.com/events/rsvp?id=2174506
Global Grocery: Al Taiba Halal Market,Join DISC and the CML for Friday grocery runs! We will provide free roundtrip transportation so you can visit a grocery store in the area to pick up specialty items.How it works: Just show up at the stop that's most convenient for you! See below for the van schedule. Be on time! The van will leave each stop after 2 minutes.East Campus Bus Loop: 2pmWest Campus Bus Loop: 2:10pmBryan Center: 2:15pmLancaster Commons: 2:25pmReturn: 4pm,Health/Wellness,1,Center for Muslim Life,"Fri, Sep 22, 2023",3 PM – 5:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2147515
Vinyasa Yoga,"A Vinyasa flow class is a gentle yoga class for all levels that combines both yoga postures and breathing techniques. The goal of the class is to help people feel better in both their body and their mind.┬áThis class is open to all Duke students, faculty, and staff. No registration or experience necessary. Limited yoga mats are available for use.",Health/Wellness,1,Student Wellness Center,"Fri, Sep 22, 2023",11 AM – 12 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2154024
Creative Writing,"Join Creative Writing to help you relax, have a moment of peace during your week, and build resilience while finding strength and community in sharing your stories through writing. Writing is a mindful activity that encourages expressing your emotions, thinking introspectively, sharing your gratitude, and having fun through poetry, short stories, and more!This group meets every Thursday from 6:30-7:30pm in the Wellness Center Room 148. Open to all Duke students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Thu, Sep 21, 2023",6:30 PM – 7:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2159613
Sleight of Hand in the Student Wellness Center Oasis,"This wellness experience gives you the opportunity to learn sleight of hand techniques and close-up magic in an inviting, fun, and relaxed social atmosphere. No experience necessary! Performing magic serves as a positive distraction, provides an opportunity to learn a new skill to share with others, and promotes mindfulness through hands-on learning. Each session is facilitated by a member of the Duke Sleight Club.This group will now meet every Thursday from 6:00pm - 7:00pm in the Student Wellness Center, Room 129, the Oasis. Open to all Duke Students, faculty, and staff.Want to bring a group? Feel free to drop in!",Health/Wellness,1,Student Wellness Center,"Thu, Sep 21, 2023",6 PM – 7 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135981
Restorative Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through restful poses, controlled breathing, and relaxation that will help you manage stress and anxiety.This group meets every Thursday from 5:30-6:30pm in Room 148. Open to all Duke Students, faculty, and staff. No registration or experience necessary. Limited yoga mats are available for use.",Health/Wellness,1,Student Wellness Center,"Thu, Sep 21, 2023",5:30 PM – 6:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2146468
Guided Meditation in the Wellness Center,"This wellness experience allows you to learn a new skill or continue your practice as you relax more and worry less while coming together with the greater Duke community.Each session is guided by a facilitator. This group meets every Thursday from 4:00pm - 5:00pm in Room 148 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Thu, Sep 21, 2023",4 PM – 5 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135997
Drum Circle in the Wellness Center,"Relax, restore, and energize your physical and mental well-being by coming together to create rhythm, a universal language that allows us to connect with ourselves and others. Through this experience you will begin to encounter how drumming induces relaxation and feelings of well-being, while releasing stress.This group meets every Wednesday from 6:30pm - 7:30pm in Room 148 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.Want to bring a group, feel free to stop by!",Health/Wellness,1,Student Wellness Center,"Wed, Sep 20, 2023",6:30 PM – 7:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135794
Knitting in the Student Wellness Center Oasis,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of knitting. All materials are provided and no prior experience necessary!This group meets every Wednesday from 6:00pm - 7:00pm in the Student Wellness Center Rm 129, Oasis. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Wed, Sep 20, 2023",6 PM – 7 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135964
TeaGather with CommuniTEA,"In partnership with Duke CommuniTEA, this wellness experience allows you to gain a deeper understanding of wellness through tea culture. You will have the opportunity to interact through the medium of tea appreciation in a space that promotes relaxation and self-care.TeaGather takes place weekly in Oasis West on Wednesday 4:00-5:00pm.",Health/Wellness,1,Student Wellness Center,"Wed, Sep 20, 2023",5 PM – 6 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2136023
Wellness Walk on East Campus,"Wind down with a walk around the East Campus loop with your fellow classmates! You can walk and talk, walk and listen to music, or simply just walk!We will meet at Brodie Gym and will finish with a quick stretch on the East Campus Quad.",Health/Wellness,1,Student Wellness Center,"Wed, Sep 20, 2023",4:30 PM – 5:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2217253
Restorative Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through restful poses, controlled breathing, and relaxation that will help you manage stress and anxiety.This group meets every Tuesday from 5:30-6:30pm in Room 148. Open to all Duke Students, faculty, and staff. No registration or experience necessary. Limited yoga mats are available for use.Room changed to 144 for 9/5 and 9/19",Health/Wellness,1,Student Wellness Center,"Tue, Sep 19, 2023",5:30 PM – 6:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135426
Brushed Calligraphy on East Campus,"Have you tried calligraphy before? Join us for a captivating journey into the world of brush lettering, where different kinds of brushes and pens are offered to transform the words into art. Let's unlock the artistry of elegant writing with Brushed Calligraphy!",Health/Wellness,1,Student Wellness Center,"Tue, Sep 19, 2023",5 PM – 6 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2217189
Social Host Workshop,"Social Hosts are members of the Duke community that are required to be present at all on-campus events where alcohol is present. Social Hosts are sober, active bystanders that assist in promoting safe, social behaviors to ensure that the event ends well for all those attending.What will this workshop cover?Your role as a Social Host.How you can promote safe, social behaviors.How your organization can host a safe and successful event.The risks associated with alcohol and other substance use.Skills to address potentially dangerous and questionable behavior among your guests.Resources that can help support your group.Hands-only CPR & controlled bleeding.Social Host RequirementsAs a Social Host, you must remain sober before and during your shift.For all events involving alcohol there must be one (1) Social Host for every 25 expected attendees.The name(s) of each Social Host must be submitted via DukeGroups when registering your event involving alcohol.",Health/Wellness,1,Student Wellness Center,"Tue, Sep 19, 2023",4:30 PM – 6 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2152382
Global Conversations in The Wellness Center,"Come join us for English conversations on cultural perspectives, world news, local events, and more.International and domestic students, scholars, and staff are all welcome! No registration is necessary.Questions? Contact Rene Caputo, r.caputo@duke.eduLocated in Room 144 for 9/5 and 9/19. All other days will be in Room 148.",Health/Wellness,1,Student Wellness Center,"Tue, Sep 19, 2023",4 PM – 5 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2194668
