title,details,type,type_id,host,date,time,location,link
Belay Workshop,"Our Belay Workshops provide a comprehensive introduction to rock climbing. You will learn about the basic climbing concepts and practices including equipment, rope handling, knots, and proper belay technique. Upon completion of the course, you will be able to take our Belay Check in order to receive a Belay Pass at our facility, allowing you to belay anytime the facility is open!",Workshop/Short Course,3,Duke Rec & PE,"Sun, Sep 24, 2023",11:30 AM – 1 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2207660
Next Level Leadership Summit Breakout: Navigating Confrontation and Effective Feedback,"When in spaces with peers, it may be a challenge for students to provide one another feedback. But you don't have to avoid it! In this session, we will discuss some best practices on how to effectively navigate conflict, hold your peers accountable, and provide valuable feedback to one another so you can all work together to be your best.",Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",5 PM – 6 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2203951
Next Level Leadership Summit Breakout: Motivating the Middle,"Are your members just not wanting to do anything? Here's your chance to address this. Motivating the Middle offers a simple, empowering strategy for student organization leaders to use in combating apathy within a college student organization. Students will identify ways to move towards strategies of engaging where they are versus where they want to be and how to set more realistic expectations of membership involvement.",Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",5 PM – 6 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2212489
Next Level Leadership Summit Breakout: Upgrade Your Events,Want to make your event stand out from the masses on campus? Come learn from industry professionals who plan some of the largest events at Duke. This session will include strategies to set your team up for success and ways to upgrade your event from average to excellent.,Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",5 PM – 5:50 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2212858
Next Level Leadership Summit Breakout: Duke Groups 101,"Learn how to use Duke Groups like a pro. The Duke Groups site is more than just events you might be missing out. Come learn about the free features of the platform such as website design, mass email, and running elections.",Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",5 PM – 5:50 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2212872
Next Level Leadership Summit Breakout: Event Planning On Campus,"Learn about the event policies on campus, how to book event spaces, and tips and tricks for hosting a successful event.",Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",4 PM – 5 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2196584
Next Level Leadership Summit Breakout: QPR Suicide Prevention Training,"QPR stands for Question, Persuade, and Refer, the 3 simple steps anyone can learn to help save a life from suicide. Just as people trained in CPR and the Heimlich Maneuver help save thousands of lives each year, people trained in QPR learn how to recognize the warning signs of a suicide crisis and how to question, persuade, and refer someone to help.As a QPR-trained Gatekeeper, you will learn to recognize the warning signs of suicide, know how to offer hope to peers/colleagues experiencing a crisis and know how to get help and save a life.",Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",4 PM – 5 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2197220
Next Level Leadership Summit Breakout: Recruitment and Retention,"Want to know how to get members interested in your organization? Do you have lots of people sign up and want to motivate them to stay involved? In this session, we'll discuss how you can recruit and retain members in your student organization.",Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",4 PM – 5 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2203962
Next Level Leadership Summit Breakout: Effective Meetings,"Meetings can sometimes be the least fun and most frustrating aspect of being in a student organization. Come to this session to discuss how to improve your meetings to make your organization more effective, efficient, and fun!",Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",4 PM – 5 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2203978
Next Level Leadership Summit Breakout: Leadership and Followership,"For this session, see how to make the most effective use of your members in your student organization and the connections between good leaders and followers.",Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",4 PM – 5 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2212486
Next Level Leadership Summit Breakout: Event Management and Risk Mitigation,"This session is designed to equip you with essential skills and knowledge in organizing successful and safe events. Throughout this interactive presentation, you will learn effective event planning strategies, logistical considerations, crowd management, and risk mitigation techniques. We will explore real-life case studies and best practices, empowering you to create memorable events that support the health and well-being of the entire community.",Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",3 PM – 4 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2196587
Next Level Leadership Summit Breakout: Extending Your Group's Reach Beyond Campus,"In this session, student organization leaders will learn about 1) how to extend the impact of their organization beyond their term and 2) how to amplify their programming beyond the scope of Duke's campus by cultivating meaningful alumni connections.",Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",3 PM – 4 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2196591
Next Level Leadership Summit Breakout: Finance Around and Find Out,Join SOP Finance & SOFC to discuss the difference between us and who best to go to for the various needs of your organization! Come ready to think through some of your events that may need funding and payments as we will provide helpful best practices when thinking through your financial needs.,Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",3 PM – 4 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2196594
Next Level Leadership Summit Breakout: Find Your History | Preserve Your Legacy,"Student organizations and groups are vital parts of Duke student and campus life. At Duke University Archives (UA), we can help you find out more about your group's history and help preserve your legacy. The first part of this session will introduce you to the University Archives and the historic records of student organizations we hold. The second half of the session will focus on how you can preserve your group's legacy by sharing the records you create with UA. We will discuss best practices for organizing and storing the materials your group creates (meeting minutes, promotional materials, emails, etc.), tips for maintaining your records during officer transitions, and how to donate your group's records to the archive so that your legacy is preserved. Documenting your group with the University Archives means that its contributions to campus and student life will live on. Because at Duke, your story matters.",Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",3 PM – 4 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2196597
Next Level Leadership Summit Breakout: Foundations of Engagement,"Foundations of Engagement, a set of modules developed through a cross-campus collaboration, provides an opportunity to explore essential questions related to community engagement. In this introductory session, we address topics of identity and positionality, power and partnerships, and root cause analysis.",Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",3 PM – 4 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2196612
Next Level Leadership Summit Breakout: Ask Me Anything About Leading at Duke,"Hear from Duke Alumni about their experiences as leaders during their time on campus! In a conversation with Ana Ramirez Calderon (T'20) who now works in the Office for Undergraduate Education, Hadeel Hamoud (T'22) who now works in the Center for Muslim Life, and Corey Pilson (T'20) who now works for the Dean of Students, ask them any questions about their time as student leaders, advice on managing a student organization, and any other questions that could help you best run your student org.",Workshop/Short Course,3,Student Involvement & Leadership,"Sat, Sep 23, 2023",3 PM – 4 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2212481
